zone_id,class_id,tipo_intervencion,area_m2,area_ha,volumen_m3,prioridad
9128,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9129,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9130,1,Conservación hídrica,1825.8185300493224,0.18258185300493224,12.694498300750139,Baja
9131,1,Conservación hídrica,11685.23859219426,1.168523859219426,81.24478912395679,Baja
9132,1,Conservación hídrica,1825.8185300136242,0.18258185300136243,12.694498300501937,Baja
9133,4,Retención / almacenamiento puntual,1460.6548240109134,0.14606548240109135,10.155598640401648,Baja
9134,1,Conservación hídrica,1095.4911180081676,0.10954911180081676,7.616698980301114,Baja
9135,5,Manejo urbano,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9136,1,Conservación hídrica,2190.9822360163703,0.21909822360163703,15.23339796060247,Baja
9137,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9138,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9139,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9140,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9141,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9142,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9143,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9144,4,Retención / almacenamiento puntual,5112.291884109385,0.5112291884109386,35.54459524190072,Baja
9145,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9146,4,Retención / almacenamiento puntual,730.3274120054219,0.07303274120054219,5.077799320200582,Baja
9147,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9148,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9149,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9150,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9151,1,Conservación hídrica,1460.6548240109132,0.14606548240109132,10.155598640401646,Baja
9152,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9153,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9154,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9155,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9156,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9157,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9158,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9159,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9160,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9161,1,Conservación hídrica,365.1637060383047,0.03651637060383047,2.5388996603477665,Baja
9162,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9163,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9164,1,Conservación hídrica,365.1637060383047,0.03651637060383047,2.5388996603477665,Baja
9165,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9166,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9167,1,Conservación hídrica,1460.6548240108439,0.14606548240108438,10.155598640401164,Baja
9168,4,Retención / almacenamiento puntual,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9169,1,Conservación hídrica,1825.8185300136938,0.1825818530013694,12.69449830050242,Baja
9170,1,Conservación hídrica,6572.946708049214,0.6572946708049214,45.70019388180813,Baja
9171,5,Manejo urbano,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9172,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9173,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9174,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9175,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9176,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9177,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9178,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9179,5,Manejo urbano,365.1637060383395,0.036516370603833954,2.538899660348008,Baja
9180,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9181,1,Conservación hídrica,3651.637060027388,0.3651637060027388,25.388996601004845,Baja
9182,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9183,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9184,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9185,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9186,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9187,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9188,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9189,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9190,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9191,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9192,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9193,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9194,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9195,1,Conservación hídrica,3286.4733540246425,0.32864733540246427,22.85009694090431,Baja
9196,4,Retención / almacenamiento puntual,1095.4911180082024,0.10954911180082025,7.616698980301356,Baja
9197,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9198,1,Conservación hídrica,1460.6548240109828,0.1460654824010983,10.155598640402129,Baja
9199,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9200,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9201,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9202,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9203,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9204,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9205,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9206,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9207,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9208,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9209,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9210,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9211,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9212,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9213,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9214,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9215,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9216,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9217,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9218,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9219,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9220,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9221,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9222,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9223,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9224,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9225,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9226,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9227,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9228,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9229,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9230,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9231,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9232,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9233,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9234,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9235,1,Conservación hídrica,2556.1459420191854,0.25561459420191857,17.772297620703487,Baja
9236,1,Conservación hídrica,6572.946708049352,0.6572946708049352,45.70019388180909,Baja
9237,5,Manejo urbano,2921.3096480219315,0.29213096480219314,20.31119728080402,Baja
9238,1,Conservación hídrica,4016.8007660300646,0.4016800766030065,27.927896261104895,Baja
9239,1,Conservación hídrica,1095.4911180082372,0.10954911180082372,7.616698980301598,Baja
9240,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9241,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9242,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9243,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9244,4,Retención / almacenamiento puntual,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9245,5,Manejo urbano,2190.9822360164744,0.21909822360164743,15.233397960603195,Baja
9246,4,Retención / almacenamiento puntual,2190.9822360164744,0.21909822360164743,15.233397960603195,Baja
9247,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9248,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9249,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9250,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9251,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9252,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9253,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9254,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9255,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9256,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9257,5,Manejo urbano,365.1637060383395,0.036516370603833954,2.538899660348008,Baja
9258,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9259,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9260,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9261,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9262,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9263,5,Manejo urbano,365.1637060383395,0.036516370603833954,2.538899660348008,Baja
9264,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9265,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9266,1,Conservación hídrica,1460.654824010983,0.1460654824010983,10.15559864040213,Baja
9267,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9268,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9269,1,Conservación hídrica,1825.818530013659,0.1825818530013659,12.694498300502179,Baja
9270,1,Conservación hídrica,2556.1459420191854,0.25561459420191857,17.772297620703487,Baja
9271,1,Conservación hídrica,730.3274120766442,0.07303274120766443,5.077799320695774,Baja
9272,4,Retención / almacenamiento puntual,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9273,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9274,1,Conservación hídrica,2190.9822360164053,0.21909822360164052,15.233397960602714,Baja
9275,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9276,4,Retención / almacenamiento puntual,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9277,4,Retención / almacenamiento puntual,1825.8185300135895,0.18258185300135896,12.694498300501694,Baja
9278,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9279,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9280,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9281,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9282,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9283,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9284,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9285,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9286,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9287,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9288,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9289,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9290,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9291,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9292,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9293,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9294,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9295,5,Manejo urbano,365.1637060383047,0.03651637060383047,2.5388996603477665,Baja
9296,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9297,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9298,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9299,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9300,1,Conservación hídrica,730.3274120054219,0.07303274120054219,5.077799320200582,Baja
9301,1,Conservación hídrica,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9302,5,Manejo urbano,3651.637060027388,0.3651637060027388,25.388996601004845,Baja
9303,1,Conservación hídrica,1095.4911180082024,0.10954911180082025,7.616698980301356,Baja
9304,5,Manejo urbano,1095.4911180082024,0.10954911180082025,7.616698980301356,Baja
9305,1,Conservación hídrica,1095.4911180082024,0.10954911180082025,7.616698980301356,Baja
9306,1,Conservación hídrica,1095.4911180082024,0.10954911180082025,7.616698980301356,Baja
9307,5,Manejo urbano,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9308,1,Conservación hídrica,1095.4911180081676,0.10954911180081676,7.616698980301114,Baja
9309,4,Retención / almacenamiento puntual,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9310,5,Manejo urbano,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9311,5,Manejo urbano,3651.637060027283,0.3651637060027283,25.388996601004113,Baja
9312,4,Retención / almacenamiento puntual,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9313,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9314,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9315,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9316,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9317,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9318,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9319,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9320,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9321,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9322,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9323,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9324,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9325,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9326,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9327,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9328,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9329,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9330,1,Conservación hídrica,1460.654824010983,0.1460654824010983,10.15559864040213,Baja
9331,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9332,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9333,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9334,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9335,4,Retención / almacenamiento puntual,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9336,1,Conservación hídrica,1825.818530013694,0.1825818530013694,12.694498300502422,Baja
9337,4,Retención / almacenamiento puntual,1095.4911180082372,0.10954911180082372,7.616698980301598,Baja
9338,1,Conservación hídrica,1825.8185300136938,0.1825818530013694,12.69449830050242,Baja
9339,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9340,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9341,4,Retención / almacenamiento puntual,365.1637060383395,0.036516370603833954,2.538899660348008,Baja
9342,3,Drenaje controlado,1095.4911180082372,0.10954911180082372,7.616698980301598,Baja
9343,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9344,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9345,4,Retención / almacenamiento puntual,365.1637060383395,0.036516370603833954,2.538899660348008,Baja
9346,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9347,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9348,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9349,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9350,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9351,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9352,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9353,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9354,5,Manejo urbano,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9355,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9356,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9357,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9358,4,Retención / almacenamiento puntual,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9359,5,Manejo urbano,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9360,5,Manejo urbano,1825.8185300136593,0.18258185300136592,12.69449830050218,Baja
9361,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9362,5,Manejo urbano,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9363,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9364,1,Conservación hídrica,365.1637060383047,0.03651637060383047,2.5388996603477665,Baja
9365,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9366,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9367,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9368,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9369,4,Retención / almacenamiento puntual,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9370,4,Retención / almacenamiento puntual,730.3274120054219,0.07303274120054219,5.077799320200582,Baja
9371,1,Conservación hídrica,730.3274120410157,0.07303274120410157,5.077799320448057,Baja
9372,5,Manejo urbano,1095.4911180081676,0.10954911180081676,7.616698980301114,Baja
9373,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9374,5,Manejo urbano,365.1637060383047,0.03651637060383047,2.5388996603477665,Baja
9375,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9376,1,Conservación hídrica,730.3274120054219,0.07303274120054219,5.077799320200582,Baja
9377,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9378,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9379,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9380,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9381,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9382,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9383,5,Manejo urbano,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9384,1,Conservación hídrica,1095.4911180081328,0.10954911180081328,7.616698980300873,Baja
9385,1,Conservación hídrica,365.16370600271097,0.036516370600271096,2.538899660100291,Baja
9386,1,Conservación hídrica,4016.800766029821,0.4016800766029821,27.9278962611032,Baja
9387,1,Conservación hídrica,1825.818530013659,0.1825818530013659,12.694498300502179,Baja
9388,1,Conservación hídrica,1825.818530013659,0.1825818530013659,12.694498300502179,Baja
9389,1,Conservación hídrica,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9390,1,Conservación hídrica,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9391,5,Manejo urbano,1095.4911181149837,0.10954911181149837,7.616698981043782,Baja
9392,5,Manejo urbano,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9393,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9394,4,Retención / almacenamiento puntual,1460.6548240108787,0.14606548240108785,10.155598640401404,Baja
9395,1,Conservación hídrica,730.3274120054567,0.07303274120054568,5.077799320200824,Baja
9396,5,Manejo urbano,1825.8185300136593,0.18258185300136592,12.69449830050218,Baja
9397,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9398,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9399,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9400,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9401,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9402,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9403,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9404,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9405,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9406,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9407,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9408,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9409,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9410,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9411,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9412,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9413,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9414,1,Conservación hídrica,1460.654824010983,0.1460654824010983,10.15559864040213,Baja
9415,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9416,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9417,1,Conservación hídrica,4016.800766065693,0.4016800766065693,27.92789626135261,Baja
9418,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9419,1,Conservación hídrica,2556.1459420191504,0.25561459420191507,17.772297620703245,Baja
9420,1,Conservación hídrica,2190.982236016405,0.2190982236016405,15.233397960602712,Baja
9421,1,Conservación hídrica,4016.8007662080336,0.40168007662080335,27.92789626234227,Baja
9422,1,Conservación hídrica,7668.437826093081,0.7668437826093081,53.31689286235745,Baja
9423,1,Conservación hídrica,1825.8185300136938,0.1825818530013694,12.69449830050242,Baja
9424,4,Retención / almacenamiento puntual,1460.6548240109482,0.14606548240109482,10.15559864040189,Baja
9425,1,Conservación hídrica,1825.818530013694,0.1825818530013694,12.694498300502422,Baja
9426,1,Conservación hídrica,1095.4911180082372,0.10954911180082372,7.616698980301598,Baja
9427,5,Manejo urbano,1095.4911180082372,0.10954911180082372,7.616698980301598,Baja
9428,1,Conservación hídrica,730.3274120054915,0.07303274120054914,5.077799320201065,Baja
9429,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9430,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9431,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9432,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9433,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9434,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9435,4,Retención / almacenamiento puntual,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9436,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9437,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9438,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9439,5,Manejo urbano,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
9440,1,Conservación hídrica,365.16370600274576,0.03651637060027457,2.5388996601005327,Baja
